dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,postalCode,lastSeen
9/3/2016 8:52,Passat_2_0_TDI_140PS,private,offer,8750,test,station wagon,2011,manual,140,passat,150000,8,diesel,volkswagen,no,9/3/2016 0:00,72229,17/03/2016 10:15
2/4/2016 17:40,Vectra_B__Schraegheck,private,offer,450,control,limousine,2000,manual,101,vectra,150000,7,,opel,,2/4/2016 0:00,37586,2/4/2016 17:40
5/3/2016 16:48,Vw_golf_3_1.6_75ps_gewinde_fahrwerk_bbs_top_tuev,private,offer,600,control,limousine,1994,manual,75,golf,150000,5,petrol,volkswagen,yes,5/3/2016 0:00,4229,12/3/2016 18:46
14/03/2016 18:48,Mazda_MX_5_1.6i_16V_Memories,private,offer,3799,test,cabrio,2001,manual,110,mx_reihe,125000,8,petrol,mazda,no,14/03/2016 0:00,51381,22/03/2016 14:18
29/03/2016 16:37,Mercedes_Benz_A_140_Elegance,private,offer,750,control,limousine,1999,manual,82,a_klasse,125000,7,petrol,mercedes_benz,yes,29/03/2016 0:00,24983,6/4/2016 2:15
1/4/2016 21:56,Vw_Sharan_1.9Tdi_Cruise,private,offer,3500,test,bus,2002,,115,sharan,150000,5,,volkswagen,no,1/4/2016 0:00,88441,5/4/2016 20:44
12/3/2016 20:45,Suzuki_Ignis_1.3_Classic,private,offer,3400,test,suv,2005,manual,94,others,60000,7,petrol,suzuki,no,12/3/2016 0:00,86956,5/4/2016 13:46
29/03/2016 17:54,Opel_Vectra_1.6,private,offer,1100,control,limousine,2000,manual,101,vectra,150000,5,petrol,opel,no,29/03/2016 0:00,63820,6/4/2016 3:45
14/03/2016 12:49,Mitsubishi_l200,private,offer,8499,test,suv,2005,manual,133,others,150000,1,diesel,mitsubishi,,14/03/2016 0:00,38642,16/03/2016 2:44
3/4/2016 16:25,VW_Golf_V,private,offer,4300,control,,2017,,102,golf,150000,1,petrol,volkswagen,,3/4/2016 0:00,65934,6/4/2016 23:44
6/3/2016 14:42,MINI_Mini_Cooper_Clubman_pepper_original_46Tkm,private,offer,7700,control,small car,2007,manual,120,cooper,50000,11,petrol,mini,no,6/3/2016 0:00,75179,6/3/2016 14:42
28/03/2016 13:45,Volkswagen_Multivan_Trendline,private,offer,15200,test,bus,2005,manual,131,transporter,150000,7,diesel,volkswagen,no,28/03/2016 0:00,45966,30/03/2016 4:16
25/03/2016 16:00,Dacia_Duster_1.6_16V_105_4x4,private,offer,13000,test,suv,2014,manual,0,duster,20000,8,petrol,dacia,no,25/03/2016 0:00,92555,6/4/2016 20:17
19/03/2016 20:53,Opel_Vectra_1_6,private,offer,450,control,limousine,1998,manual,101,vectra,150000,0,petrol,opel,,19/03/2016 0:00,6231,30/03/2016 19:15
15/03/2016 18:55,Fiat_Panda_1.1_Active,private,offer,3200,control,small car,2009,manual,54,panda,80000,7,petrol,fiat,no,15/03/2016 0:00,49740,2/4/2016 20:46
2/4/2016 16:55,Seat_Ibiza_mit_LPG_Gasanlage,private,offer,5690,control,coupe,2011,manual,69,ibiza,125000,7,petrol,seat,no,2/4/2016 0:00,32049,6/4/2016 16:16
25/03/2016 15:39,Ich_suche_einen_Audi_Cabriolet,private,offer,10000,test,cabrio,2006,,0,,150000,0,,audi,,25/03/2016 0:00,25524,6/4/2016 19:16
1/4/2016 8:36,Peugeot_206+,private,offer,3899,test,small car,2011,manual,60,,60000,7,petrol,peugeot,yes,1/4/2016 0:00,65396,4/4/2016 17:45
21/03/2016 23:55,Renault_Megane_1.9_Dci_Tuebo__Diesel,private,offer,900,test,station wagon,2004,manual,130,megane,150000,4,diesel,renault,yes,21/03/2016 0:00,35305,5/4/2016 14:18
7/3/2016 3:53,BMW_318i,private,offer,4200,test,cabrio,1996,manual,116,3er,150000,5,petrol,bmw,no,7/3/2016 0:00,28259,10/3/2016 6:16
8/3/2016 19:57,Audi_A4_Avant_Quattro_3.0TDI,private,offer,16799,test,station wagon,2009,automatic,239,a4,150000,11,diesel,audi,no,8/3/2016 0:00,59368,5/4/2016 18:44
31/03/2016 13:57,Mini_One_Sportfahrwerk_S___Scheckheftgepflegt,private,offer,0,control,small car,2003,manual,90,one,100000,12,petrol,mini,,31/03/2016 0:00,26382,6/4/2016 7:15
18/03/2016 20:06,Audi_A4_Avant_2.7_TDI_DPF_multitronic_S_line_Spor...,private,offer,19500,test,station wagon,2009,automatic,190,a4,125000,9,diesel,audi,no,18/03/2016 0:00,63263,24/03/2016 4:47
3/4/2016 16:55,VW_New_Beetle_2_0l__erst_122t_km.,private,offer,3500,control,,2000,manual,116,beetle,125000,2,petrol,volkswagen,no,3/4/2016 0:00,3185,5/4/2016 16:46
30/03/2016 16:39,Zuverlaessiger_Kleinwagen,private,offer,4999,test,small car,2010,,0,fox,60000,12,petrol,volkswagen,,30/03/2016 0:00,29369,7/4/2016 7:15
20/03/2016 17:37,MINI_Cooper_Cabrio_leder__Xenon,private,offer,13900,test,cabrio,2010,manual,122,cooper,70000,2,petrol,mini,no,20/03/2016 0:00,27446,1/4/2016 2:47
9/3/2016 23:37,BMW_E39_530iA_LPG__BRC_,private,offer,5500,test,limousine,2001,automatic,231,5er,150000,3,lpg,bmw,yes,9/3/2016 0:00,38229,11/3/2016 5:45
16/03/2016 5:36,Mercedes_Benz_Cls_500_Amg_Paket_ab_Werk__voll_lueckenloses_scheckh,private,offer,22000,control,coupe,2005,automatic,0,,125000,11,petrol,mercedes_benz,,16/03/2016 0:00,59075,6/4/2016 1:17
26/03/2016 18:57,Ibiza__6L_1.9_TDI,private,offer,3250,test,coupe,2002,manual,131,ibiza,150000,10,,seat,,26/03/2016 0:00,32257,6/4/2016 8:17
3/4/2016 1:00,Opel_Corsa_1.0_12V_Comfort,private,offer,1400,control,small car,2001,manual,58,corsa,150000,3,petrol,opel,no,2/4/2016 0:00,32107,5/4/2016 6:45
8/3/2016 15:58,Peugeut_106_XN_Bj.1994,private,offer,750,test,small car,1994,manual,45,1_reihe,150000,2,petrol,peugeot,no,8/3/2016 0:00,66127,7/4/2016 0:44
31/03/2016 8:53,Opel_Corsa_Combo_1_6_Benzin/LPG,private,offer,2000,control,,2016,manual,87,combo,150000,9,lpg,opel,yes,31/03/2016 0:00,73450,4/4/2016 2:15
9/3/2016 13:51,BMW_320i,private,offer,2000,control,limousine,2001,manual,170,3er,150000,8,petrol,bmw,yes,9/3/2016 0:00,63785,9/3/2016 23:15
19/03/2016 11:45,Volkswagen_Golf_1.6_TDI_DPF_Trendline,private,offer,9800,test,limousine,2011,manual,105,golf,125000,7,diesel,volkswagen,no,19/03/2016 0:00,24358,6/4/2016 13:46
9/3/2016 12:49,Renault_Twingo__TÃV_neu__Service_neu__Sommer&Winterreifen,private,offer,890,control,,2018,manual,54,twingo,150000,10,petrol,renault,no,9/3/2016 0:00,14467,16/03/2016 7:47
2/4/2016 19:57,Angebot_Renault_Megane_2004,private,offer,500,control,,2005,manual,0,megane,150000,0,,renault,yes,2/4/2016 0:00,51373,6/4/2016 20:17
29/03/2016 15:46,207_cc_Cabrio_Schaltgetriebe__Klima__Windschott__8_fach_bereift,private,offer,6900,control,cabrio,2008,manual,110,2_reihe,100000,7,petrol,peugeot,no,29/03/2016 0:00,24803,6/4/2016 1:17
1/4/2016 23:54,BMW_x5_3.0d_Sport_abnehmbare_AHK__Navi__Leder__Xenon__Standheizun,private,offer,8400,control,suv,2003,automatic,212,x_reihe,150000,7,diesel,bmw,no,1/4/2016 0:00,48159,2/4/2016 7:43
3/4/2016 23:57,Verkaufe_zweites_Familienauto__Opel_Corsa_D_1_3_cdti,private,offer,5000,control,small car,2010,manual,75,corsa,80000,2,diesel,opel,yes,3/4/2016 0:00,65835,5/4/2016 12:12
19/03/2016 20:54,Mini_aus_1.Hand_Orginal_119.000Km_TÃV_Neu_2018...,private,offer,4950,control,,2018,manual,85,,125000,12,petrol,mini,,19/03/2016 0:00,90768,22/03/2016 3:45
2/4/2016 15:39,Audi_A4_B7_2.0_TDI_DPF,private,offer,5990,control,station wagon,2007,manual,140,a4,150000,3,diesel,audi,no,2/4/2016 0:00,97437,6/4/2016 14:16
17/03/2016 20:45,SLK_200_Automatik,private,offer,3150,control,cabrio,1997,automatic,136,slk,150000,6,petrol,mercedes_benz,no,17/03/2016 0:00,53881,17/03/2016 20:45
5/3/2016 19:57,Octavia_Combi_1.6_TDI_DPF_Ambition,private,offer,11000,test,station wagon,2012,manual,105,octavia,80000,3,diesel,skoda,no,5/3/2016 0:00,95183,7/4/2016 3:16
21/03/2016 18:53,Renault_Twingo_1_2_16V_75PS_Sportfahrwerk_Intra_T_Line_TÃV,private,offer,888,test,small car,2001,manual,75,twingo,150000,2,petrol,renault,no,21/03/2016 0:00,26954,30/03/2016 7:16
10/3/2016 16:48,Hallo_Suche_SL_500_65_AMG__230__ab__BJ_2001_______2008,private,offer,1,control,cabrio,2001,,0,sl,150000,1,,mercedes_benz,,10/3/2016 0:00,17291,11/3/2016 17:15
31/03/2016 13:50,opel_Astra_BERTONE_G_Coupe,private,offer,3900,control,coupe,2001,manual,125,astra,80000,8,petrol,opel,no,31/03/2016 0:00,45711,5/4/2016 12:43
18/03/2016 21:38,Audi_A2_1.4_ADVANCE_mit_Panoramadach,private,offer,3750,control,small car,2004,manual,75,a2,150000,3,petrol,audi,no,18/03/2016 0:00,25421,31/03/2016 6:15
19/03/2016 12:50,Renault_Laguna_Grandtour_dCi_150_FAP,private,offer,9800,test,station wagon,2010,manual,150,laguna,100000,7,diesel,renault,no,19/03/2016 0:00,66287,21/03/2016 17:19
21/03/2016 8:37,Ford_EXPEDITION_4x4_kein_Tahoe_oder_Suburban_,private,offer,13900,control,suv,2007,automatic,305,others,150000,5,petrol,ford,no,21/03/2016 0:00,91227,26/03/2016 14:16
17/03/2016 14:51,Bmw_e46_320i,private,offer,4000,control,limousine,2004,manual,170,3er,150000,4,petrol,bmw,no,17/03/2016 0:00,24568,4/4/2016 19:16
20/03/2016 14:48,Alfa_Romeo_159_Sportwagon_2.4_JTDM_20V_DPF_Distinctive,private,offer,5000,test,station wagon,2006,manual,200,159,150000,8,diesel,alfa_romeo,no,20/03/2016 0:00,54646,6/4/2016 18:44
29/03/2016 8:55,BMW_E_87_118D_guter_Zustand!,private,offer,8650,control,limousine,2007,manual,143,1er,150000,2,diesel,bmw,no,29/03/2016 0:00,32694,1/4/2016 21:19
26/03/2016 18:47,Mercedes_Benz_190_E_2.0,private,offer,2650,test,limousine,1992,automatic,122,others,150000,6,petrol,mercedes_benz,no,26/03/2016 0:00,73527,6/4/2016 8:16
14/03/2016 11:38,Volkswagen_Golf_1.6_Comfortline,private,offer,2500,test,limousine,1998,manual,101,golf,150000,5,petrol,volkswagen,no,14/03/2016 0:00,18055,7/4/2016 12:46
17/03/2016 17:59,VW_EOS_1.4_TSI_Bj.2009_160Ps,private,offer,10450,control,cabrio,2009,manual,160,eos,70000,4,petrol,volkswagen,no,17/03/2016 0:00,58553,7/4/2016 5:16
22/03/2016 16:54,Tauch_oda_werkauft,private,offer,1100,test,limousine,1994,automatic,150,3er,150000,11,,bmw,no,22/03/2016 0:00,59229,6/4/2016 7:17
10/3/2016 20:56,Opel_Astra_G_CoupÃ©_1.8_Sport_Edition,private,offer,1500,test,limousine,2001,manual,0,astra,150000,3,petrol,opel,,10/3/2016 0:00,58511,12/3/2016 13:44
31/03/2016 11:55,schlachte_bmw_compakt,private,offer,1,control,limousine,1997,manual,101,3er,150000,1,petrol,bmw,,31/03/2016 0:00,36214,6/4/2016 5:15
29/03/2016 21:42,Mazda_6_tuv_2.0__Tuv_bis_05_2017,private,offer,1690,test,station wagon,2004,manual,139,,150000,3,diesel,mazda,no,29/03/2016 0:00,45139,6/4/2016 7:46
7/3/2016 0:37,Saab_9_5_SE_2.3t__230_KW_/_317_PS_HIRSCH_AERO,private,offer,11900,test,limousine,1998,manual,320,others,100000,0,petrol,saab,no,6/3/2016 0:00,2826,7/4/2016 7:15
3/4/2016 2:36,C5_Citroen_Exlusive_HDi_2.2,private,offer,2950,control,limousine,2003,automatic,133,c5,150000,7,diesel,citroen,no,3/4/2016 0:00,90766,5/4/2016 7:17
23/03/2016 11:46,Ford_Mondeo_1.8_Turnier_Ambiente_leder,private,offer,1700,test,station wagon,2003,manual,125,mondeo,150000,7,petrol,ford,no,23/03/2016 0:00,23826,7/4/2016 12:46
25/03/2016 18:50,Senator_A_3.0E_Karosserie_restauriert_m._vielen_Neuteilen_TOP,private,offer,3500,test,limousine,1985,,0,others,5000,0,petrol,opel,no,25/03/2016 0:00,63500,7/4/2016 0:46
22/03/2016 14:50,Renault_clio,private,offer,99,control,small car,1998,manual,74,,150000,6,petrol,renault,yes,22/03/2016 0:00,28357,23/03/2016 22:44
5/4/2016 1:57,Audi_A4_1.6_Klimaautomatik_Schiebedach_ZV_E_Fenster,private,offer,570,control,limousine,1998,manual,101,a4,150000,7,petrol,audi,no,5/4/2016 0:00,44866,5/4/2016 8:39
5/3/2016 16:39,Seat_Leon_1.9_TDI_Reference,private,offer,5200,control,limousine,2006,manual,105,leon,150000,6,diesel,seat,no,5/3/2016 0:00,38440,5/4/2016 14:46
5/3/2016 14:47,Mercedes_Benz_E_240_T_Avantgarde,private,offer,966,control,station wagon,1998,automatic,170,e_klasse,150000,7,petrol,mercedes_benz,yes,5/3/2016 0:00,26532,7/4/2016 10:44
20/03/2016 15:40,Fahrbereit_elek_Fenster_zentral,private,offer,390,control,,2000,,0,polo,20000,0,,volkswagen,,20/03/2016 0:00,45307,30/03/2016 6:16
31/03/2016 17:50,Opel_Corsa_12V_Neuwertig_27838km,private,offer,1900,control,small car,2000,manual,54,corsa,30000,6,petrol,opel,no,31/03/2016 0:00,36466,4/4/2016 10:45
2/4/2016 11:58,Audi_A3_1.4_TFSI,private,offer,10500,test,limousine,2010,manual,125,a3,150000,2,petrol,audi,no,2/4/2016 0:00,54636,2/4/2016 12:40
29/03/2016 15:58,520_d_Aut._Navi_Prof._Schiebedach__HUD_1_Hand,private,offer,11500,control,limousine,2011,automatic,184,5er,125000,1,diesel,bmw,no,29/03/2016 0:00,60311,29/03/2016 16:44
12/3/2016 14:58,Peugeot_407_Sw_2.7_hdi,private,offer,4700,test,,2018,automatic,204,4_reihe,150000,12,,peugeot,no,12/3/2016 0:00,58097,7/4/2016 1:17
5/3/2016 15:43,PEUGEOT_206_mit_TUV_109Tkm_tuning,private,offer,1049,control,small car,2001,manual,0,2_reihe,125000,5,petrol,peugeot,,5/3/2016 0:00,53842,12/3/2016 17:15
10/3/2016 19:51,Seat_Arosa,private,offer,350,control,small car,1997,,50,,150000,4,petrol,seat,,10/3/2016 0:00,9322,25/03/2016 6:45
8/3/2016 13:50,Bmw_e38_730d,private,offer,2700,control,limousine,1999,automatic,184,7er,150000,0,diesel,bmw,,8/3/2016 0:00,73079,10/3/2016 17:46
20/03/2016 19:37,A3_8l_1.8_tuev__Klima_alcantara_xenon_Tempomat__sd_alu_e_Fenster,private,offer,1790,test,small car,1998,manual,125,a3,150000,1,petrol,audi,,20/03/2016 0:00,28832,27/03/2016 8:47
29/03/2016 17:39,Verkaufe_hier_einen_Polo_6N_fuer_Export,private,offer,300,control,small car,1994,manual,60,polo,150000,5,petrol,volkswagen,no,29/03/2016 0:00,24969,2/4/2016 5:16
17/03/2016 15:47,Volkswagen_Touran_2.0_TDI_DSG_Highline_7_Sitzer_AHK,private,offer,4200,test,bus,2004,automatic,140,touran,150000,10,diesel,volkswagen,no,17/03/2016 0:00,53757,30/03/2016 9:45
22/03/2016 20:38,BMW_525i_Navi_Klima.TV_Euro3,private,offer,3600,control,limousine,2001,automatic,192,5er,150000,3,petrol,bmw,no,22/03/2016 0:00,70806,6/4/2016 14:17
11/3/2016 15:54,A6_Avant_TFSI,private,offer,6900,test,station wagon,2006,manual,177,a6,150000,3,petrol,audi,no,11/3/2016 0:00,8056,23/03/2016 13:16
21/03/2016 7:37,Audi_80_Cabrio_es_umbau,private,offer,6000,control,cabrio,1996,manual,150,others,150000,3,petrol,audi,no,21/03/2016 0:00,15345,5/4/2016 22:45
26/03/2016 21:53,Suzuki_Grand_Vitara_2.0_Automatik_Comfort,private,offer,9000,control,suv,2006,automatic,140,grand,125000,6,petrol,suzuki,no,26/03/2016 0:00,25980,6/4/2016 13:46
8/3/2016 20:06,Audi_80_Avant_2.0_E,private,offer,600,test,station wagon,1993,manual,116,80,150000,8,petrol,audi,no,8/3/2016 0:00,56332,10/3/2016 12:34
6/3/2016 11:42,Alfa_Romeo_916,private,offer,0,test,limousine,2002,manual,0,spider,150000,1,petrol,alfa_romeo,yes,6/3/2016 0:00,81829,29/03/2016 18:15
1/4/2016 21:47,Ford_Focus_Tuev_08/2016,private,offer,599,test,small car,2001,manual,101,focus,150000,6,petrol,ford,no,1/4/2016 0:00,18461,3/4/2016 19:15
28/03/2016 20:36,BMW_318i,private,offer,11799,control,limousine,2008,manual,143,3er,70000,7,petrol,bmw,no,28/03/2016 0:00,44894,7/4/2016 4:15
4/4/2016 17:42,Ford_Fiesta_TOP!!,private,offer,4199,test,small car,2008,manual,70,fiesta,100000,1,petrol,ford,no,4/4/2016 0:00,24852,6/4/2016 19:17
3/4/2016 17:53,Volkswagen_Touran_2.0_TDI_DPF_Trendline,private,offer,5600,test,bus,2007,manual,170,touran,150000,5,diesel,volkswagen,no,3/4/2016 0:00,66482,3/4/2016 17:53
23/03/2016 14:38,Vw_Golf_4_1.4_16v,private,offer,900,test,,2016,manual,75,,150000,0,petrol,volkswagen,,23/03/2016 0:00,73033,24/03/2016 21:48
12/3/2016 17:36,Audi_A4_Avant_1.9_TDI,private,offer,1800,test,station wagon,1997,manual,110,a4,150000,9,diesel,audi,no,12/3/2016 0:00,71543,7/4/2016 8:45
6/4/2016 20:25,Volkswagen_Caddy_1.6_TDI,private,offer,23000,test,bus,2013,automatic,102,caddy,50000,8,diesel,volkswagen,no,6/4/2016 0:00,65187,6/4/2016 20:25
8/3/2016 10:58,Renault_twingo,private,offer,0,test,,2016,,0,twingo,150000,9,,renault,,8/3/2016 0:00,16515,11/3/2016 14:15
23/03/2016 11:46,BMW_335d_CoupÃ©,private,offer,16750,test,coupe,2010,automatic,286,3er,150000,6,diesel,bmw,,23/03/2016 0:00,74076,5/4/2016 12:44
19/03/2016 17:40,Volkswagen_Golf_1.4_Team,private,offer,10900,control,limousine,2010,manual,80,golf,70000,5,petrol,volkswagen,no,19/03/2016 0:00,45130,7/4/2016 3:45
18/03/2016 18:52,BMW_523i_Automatic_Leder_Navi_Xenon_TOP,private,offer,8290,control,limousine,2006,automatic,177,5er,150000,10,petrol,bmw,no,18/03/2016 0:00,30519,5/4/2016 22:45
10/3/2016 14:54,Opel_Astra_1.4,private,offer,2500,test,station wagon,2005,manual,90,astra,150000,12,petrol,opel,yes,10/3/2016 0:00,31785,24/03/2016 19:46
11/3/2016 9:55,Ford_Ka,private,offer,600,control,small car,1997,manual,60,ka,150000,6,petrol,ford,no,11/3/2016 0:00,42275,17/03/2016 15:47
12/3/2016 21:57,Volkswagen_Passat_Variant_1.9_TDI_Trendline,private,offer,3499,test,station wagon,2004,manual,101,passat,150000,4,diesel,volkswagen,no,12/3/2016 0:00,53881,14/03/2016 16:46
24/03/2016 16:36,Golf_Kombi_1.9_TDI_unfallfrei,private,offer,4650,control,station wagon,2005,manual,101,golf,150000,11,diesel,volkswagen,,24/03/2016 0:00,20357,3/4/2016 9:45
5/4/2016 0:51,Volkswagen_Touran,private,offer,6000,test,bus,2004,manual,116,touran,150000,4,petrol,volkswagen,no,5/4/2016 0:00,61191,5/4/2016 12:29
21/03/2016 2:01,Microcar_MC1,private,offer,3950,test,small car,2004,automatic,3,,70000,5,diesel,sonstige_autos,,21/03/2016 0:00,90562,3/4/2016 23:17
12/3/2016 13:52,A4_S_line_Quattro_FULL_PAKET,private,offer,2500,control,station wagon,2003,,0,a4,150000,6,,audi,,12/3/2016 0:00,30419,12/3/2016 13:52
23/03/2016 20:47,Opel_Corsa_1.0_12V,private,offer,2200,test,small car,2003,manual,60,corsa,80000,10,petrol,opel,no,23/03/2016 0:00,71229,31/03/2016 9:17
27/03/2016 20:46,Peugeot_206__TÃV__8fach_Bereift,private,offer,1890,control,,2017,,0,2_reihe,90000,6,,peugeot,no,27/03/2016 0:00,26903,29/03/2016 10:45
14/03/2016 18:51,Volkswagen_Golf_Plus,private,offer,7450,test,bus,2008,automatic,140,golf,150000,8,diesel,volkswagen,no,14/03/2016 0:00,26125,26/03/2016 15:17
9/3/2016 10:53,Renault_zu_verkaufen,private,offer,0,control,small car,1996,,0,clio,150000,0,petrol,renault,,9/3/2016 0:00,31785,3/4/2016 16:16
11/3/2016 23:57,FORD_Escort_Cabrio_XR_3i_Ghia_Edition_*el._Verdeck*_s.g._zustand!,private,offer,2390,test,cabrio,1997,manual,90,escort,150000,7,petrol,ford,no,11/3/2016 0:00,90482,18/03/2016 1:46
26/03/2016 20:52,Golf_IV_Modell_2000_mit_neuem_TÃV_und_vielen_Extras_Super_Optik..,private,offer,2499,control,small car,2000,manual,75,golf,150000,11,petrol,volkswagen,no,26/03/2016 0:00,10777,26/03/2016 21:43
29/03/2016 10:36,Volkswagen_Tiguan_1.4_TSI___Leder___Panorama___Scheckheft,private,offer,11400,control,suv,2010,manual,150,tiguan,150000,3,petrol,volkswagen,no,29/03/2016 0:00,32108,29/03/2016 10:36
2/4/2016 8:37,Trabant_601,private,offer,4999,control,cabrio,1989,manual,26,601,60000,6,petrol,trabant,no,2/4/2016 0:00,24148,6/4/2016 7:15
31/03/2016 19:53,Audi_A3_2.0_TDI_Sportback_DPF_S_line_Sportpaket_plus,private,offer,7300,control,station wagon,2006,manual,140,a3,150000,4,diesel,audi,,31/03/2016 0:00,25524,6/4/2016 14:18
24/03/2016 7:58,Mecedes_SL_500,private,offer,21500,control,cabrio,2003,automatic,303,sl,90000,0,,mercedes_benz,no,24/03/2016 0:00,27749,6/4/2016 22:45
9/3/2016 15:46,BMW_BMW_320D_Sport_Edition___DURCHREPARIERT,private,offer,1800,control,station wagon,2000,manual,136,3er,150000,3,diesel,bmw,no,9/3/2016 0:00,52072,7/4/2016 0:46
3/4/2016 23:48,Mercedes_Benz_ML_350_CDI_4Matic_7G_TRONIC_DPF_Sportpaket__AHK,private,offer,27499,control,suv,2009,automatic,224,m_klasse,125000,10,diesel,mercedes_benz,no,3/4/2016 0:00,39218,6/4/2016 6:16
29/03/2016 0:56,Ford_Focus_1.6_Futura,private,offer,2000,test,limousine,2002,manual,101,focus,150000,10,petrol,ford,no,29/03/2016 0:00,86165,5/4/2016 16:46
26/03/2016 17:56,Bmw_e_46_motor_Problem_defekt,private,offer,0,control,,2005,manual,118,3er,150000,0,,bmw,yes,26/03/2016 0:00,53520,2/4/2016 9:17
24/03/2016 17:57,Alfa_romeo,private,offer,4400,control,limousine,2007,manual,120,147,150000,12,diesel,alfa_romeo,no,24/03/2016 0:00,31249,7/4/2016 12:16
9/3/2016 21:36,Suzuki_Vitara,private,offer,2600,test,suv,1990,,0,grand,100000,0,petrol,suzuki,,9/3/2016 0:00,15859,18/03/2016 3:45
14/03/2016 19:06,Suche_Fiat_Grande_punto,private,offer,0,control,,2006,,0,punto,100000,0,,fiat,,14/03/2016 0:00,60439,4/4/2016 11:46
25/03/2016 13:37,Mercedes_Benz_A_klasse,private,offer,2300,test,,2005,,0,a_klasse,125000,8,,mercedes_benz,,25/03/2016 0:00,30880,6/4/2016 15:44
27/03/2016 14:50,Nissan_Micra__top_gepflegt__kein_Raucher__Auto,private,offer,1600,control,,2018,manual,60,micra,90000,12,,nissan,no,27/03/2016 0:00,57462,27/03/2016 14:50
22/03/2016 20:57,Opel_Zafira_1_6_16V_CNG___Erdgas_,private,offer,3500,control,bus,2005,manual,97,zafira,125000,4,cng,opel,,22/03/2016 0:00,58256,6/4/2016 16:17
7/3/2016 18:53,Vw_Polo_86_c,private,offer,220,control,small car,1993,manual,0,,150000,1,petrol,volkswagen,yes,7/3/2016 0:00,8344,16/03/2016 19:51
30/03/2016 20:49,Sehr_sauberer_Cross_Golf,private,offer,6799,control,suv,2007,manual,105,golf,150000,6,diesel,volkswagen,no,30/03/2016 0:00,52222,7/4/2016 13:17
1/4/2016 19:50,Opel_Corsa,private,offer,900,control,small car,1999,manual,65,corsa,150000,6,petrol,opel,,1/4/2016 0:00,17291,5/4/2016 16:45
5/4/2016 12:56,Verkaufe_Golf_4_leder,private,offer,3300,test,,2017,,75,golf,150000,0,,volkswagen,,5/4/2016 0:00,17491,5/4/2016 12:56
1/4/2016 12:57,Golf_Variant,private,offer,3999,test,station wagon,2004,manual,101,golf,150000,2,diesel,volkswagen,no,1/4/2016 0:00,83134,1/4/2016 12:57
7/3/2016 20:54,Omega_B_Facelift_W+S_Reifen_17zoll_Leder_Xenon_Gasanlage_Irmscher,private,offer,2350,test,limousine,2000,automatic,211,omega,150000,11,lpg,opel,,7/3/2016 0:00,48165,11/3/2016 17:44
19/03/2016 11:38,Mercedes_Benz_A_160,private,offer,1950,test,small car,2001,automatic,97,a_klasse,100000,4,petrol,mercedes_benz,,19/03/2016 0:00,21509,22/03/2016 21:48
27/03/2016 17:55,Mercedes_Benz_Viano_Fun_2.2_CDI_DPF_komp._Autom._Leder_AHK_PDC,private,offer,26900,test,bus,2010,automatic,163,viano,80000,12,diesel,mercedes_benz,no,27/03/2016 0:00,97753,27/03/2016 17:55
18/03/2016 0:58,BMW_518i,private,offer,600,test,limousine,1994,manual,113,5er,150000,8,petrol,bmw,no,17/03/2016 0:00,41468,5/4/2016 21:46
26/03/2016 17:45,Mercedes_Benz_208_Pritsche_1._Hand,private,offer,3500,control,others,1994,manual,80,others,150000,9,diesel,mercedes_benz,,26/03/2016 0:00,23714,6/4/2016 6:16
2/4/2016 13:55,Ford_Focus_2.0_TDCi_Titanium,private,offer,3600,test,limousine,2006,manual,136,focus,150000,3,diesel,ford,,2/4/2016 0:00,91722,6/4/2016 12:16
